no,date,collectDatetime,jobId,nsMallName,productName,sellPrice,sequenceInPage,deliveryFee,collectUrl,품절퇴장여부,비고,등급,매수
324,2020-04-15,2.02E+13,490013,3초연구소,MLB 마블 와이어마스크 성인 아동 방한 황사 미세먼지 KF80 - 3초연구소,2700,53,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf94%20-kf99%20-%EC%86%90%20-%EC%9B%90%EC%9E%AC%EB%A3%8C%20-%EC%82%AC%EC%9D%80%ED%92%88%20-%EB%B0%A9%EC%A7%84%20-%EB%B3%B4%EA%B4%80%20-%EC%88%9C%EB%A9%B4%20-%EB%A9%B4%20-%EC%86%8C%ED%98%95%20-%EC%86%8C%EB%8F%85%EC%A0%9C%20-%EC%9E%90%EC%99%B8%EC%84%A0%20-%EC%BD%A7%EA%B5%AC%EB%A9%8D%20-%EC%B2%9C%20-%ED%88%AC%EB%AA%85%20-%EB%B0%A9%EC%B6%A9%EB%A7%9D%20-%EC%A5%AC%EC%8A%A4%20-%EC%BD%A7%EC%86%8D%20-%ED%8C%A8%EB%93%9C%20-%EC%9B%90%EB%8B%A8%20-%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20-distributor&pagingIndex=1&pagingSize=80&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf94%20kf99%20%EC%86%90%20%EC%9B%90%EC%9E%AC%EB%A3%8C%20%EC%82%AC%EC%9D%80%ED%92%88%20%EB%B0%A9%EC%A7%84%20%EB%B3%B4%EA%B4%80%20%EC%88%9C%EB%A9%B4%20%EB%A9%B4%20%EC%86%8C%ED%98%95%20%EC%86%8C%EB%8F%85%EC%A0%9C%20%EC%9E%90%EC%99%B8%EC%84%A0%20%EC%BD%A7%EA%B5%AC%EB%A9%8D%20%EC%B2%9C%20%ED%88%AC%EB%AA%85%20%EB%B0%A9%EC%B6%A9%EB%A7%9D%20%EC%A5%AC%EC%8A%A4%20%EC%BD%A7%EC%86%8D%20%ED%8C%A8%EB%93%9C%20%EC%9B%90%EB%8B%A8%20%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20distributor,,방한,KF80,1
325,2020-04-15,2.02E+13,490013,이플러스원,올가드 KF80 마스크 대형 미세먼지 황사 일회용마스크 5매 식약처허가 - 이플러스원,16900,54,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf94%20-kf99%20-%EC%86%90%20-%EC%9B%90%EC%9E%AC%EB%A3%8C%20-%EC%82%AC%EC%9D%80%ED%92%88%20-%EB%B0%A9%EC%A7%84%20-%EB%B3%B4%EA%B4%80%20-%EC%88%9C%EB%A9%B4%20-%EB%A9%B4%20-%EC%86%8C%ED%98%95%20-%EC%86%8C%EB%8F%85%EC%A0%9C%20-%EC%9E%90%EC%99%B8%EC%84%A0%20-%EC%BD%A7%EA%B5%AC%EB%A9%8D%20-%EC%B2%9C%20-%ED%88%AC%EB%AA%85%20-%EB%B0%A9%EC%B6%A9%EB%A7%9D%20-%EC%A5%AC%EC%8A%A4%20-%EC%BD%A7%EC%86%8D%20-%ED%8C%A8%EB%93%9C%20-%EC%9B%90%EB%8B%A8%20-%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20-distributor&pagingIndex=1&pagingSize=80&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf94%20kf99%20%EC%86%90%20%EC%9B%90%EC%9E%AC%EB%A3%8C%20%EC%82%AC%EC%9D%80%ED%92%88%20%EB%B0%A9%EC%A7%84%20%EB%B3%B4%EA%B4%80%20%EC%88%9C%EB%A9%B4%20%EB%A9%B4%20%EC%86%8C%ED%98%95%20%EC%86%8C%EB%8F%85%EC%A0%9C%20%EC%9E%90%EC%99%B8%EC%84%A0%20%EC%BD%A7%EA%B5%AC%EB%A9%8D%20%EC%B2%9C%20%ED%88%AC%EB%AA%85%20%EB%B0%A9%EC%B6%A9%EB%A7%9D%20%EC%A5%AC%EC%8A%A4%20%EC%BD%A7%EC%86%8D%20%ED%8C%A8%EB%93%9C%20%EC%9B%90%EB%8B%A8%20%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20distributor,,,KF80,5
326,2020-04-15,2.02E+13,490013,옥션,KF80마스크 대형 일회용 미세먼지 마스크 (국내정품) - 옥션,2350,55,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf94%20-kf99%20-%EC%86%90%20-%EC%9B%90%EC%9E%AC%EB%A3%8C%20-%EC%82%AC%EC%9D%80%ED%92%88%20-%EB%B0%A9%EC%A7%84%20-%EB%B3%B4%EA%B4%80%20-%EC%88%9C%EB%A9%B4%20-%EB%A9%B4%20-%EC%86%8C%ED%98%95%20-%EC%86%8C%EB%8F%85%EC%A0%9C%20-%EC%9E%90%EC%99%B8%EC%84%A0%20-%EC%BD%A7%EA%B5%AC%EB%A9%8D%20-%EC%B2%9C%20-%ED%88%AC%EB%AA%85%20-%EB%B0%A9%EC%B6%A9%EB%A7%9D%20-%EC%A5%AC%EC%8A%A4%20-%EC%BD%A7%EC%86%8D%20-%ED%8C%A8%EB%93%9C%20-%EC%9B%90%EB%8B%A8%20-%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20-distributor&pagingIndex=1&pagingSize=80&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf94%20kf99%20%EC%86%90%20%EC%9B%90%EC%9E%AC%EB%A3%8C%20%EC%82%AC%EC%9D%80%ED%92%88%20%EB%B0%A9%EC%A7%84%20%EB%B3%B4%EA%B4%80%20%EC%88%9C%EB%A9%B4%20%EB%A9%B4%20%EC%86%8C%ED%98%95%20%EC%86%8C%EB%8F%85%EC%A0%9C%20%EC%9E%90%EC%99%B8%EC%84%A0%20%EC%BD%A7%EA%B5%AC%EB%A9%8D%20%EC%B2%9C%20%ED%88%AC%EB%AA%85%20%EB%B0%A9%EC%B6%A9%EB%A7%9D%20%EC%A5%AC%EC%8A%A4%20%EC%BD%A7%EC%86%8D%20%ED%8C%A8%EB%93%9C%20%EC%9B%90%EB%8B%A8%20%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20distributor,,,KF80,1
327,2020-04-15,2.02E+13,490013,G마켓,유한킴벌리 크리넥스 KF80 데일리 입체형 1개입 - G마켓,4170,56,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf94%20-kf99%20-%EC%86%90%20-%EC%9B%90%EC%9E%AC%EB%A3%8C%20-%EC%82%AC%EC%9D%80%ED%92%88%20-%EB%B0%A9%EC%A7%84%20-%EB%B3%B4%EA%B4%80%20-%EC%88%9C%EB%A9%B4%20-%EB%A9%B4%20-%EC%86%8C%ED%98%95%20-%EC%86%8C%EB%8F%85%EC%A0%9C%20-%EC%9E%90%EC%99%B8%EC%84%A0%20-%EC%BD%A7%EA%B5%AC%EB%A9%8D%20-%EC%B2%9C%20-%ED%88%AC%EB%AA%85%20-%EB%B0%A9%EC%B6%A9%EB%A7%9D%20-%EC%A5%AC%EC%8A%A4%20-%EC%BD%A7%EC%86%8D%20-%ED%8C%A8%EB%93%9C%20-%EC%9B%90%EB%8B%A8%20-%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20-distributor&pagingIndex=1&pagingSize=80&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf94%20kf99%20%EC%86%90%20%EC%9B%90%EC%9E%AC%EB%A3%8C%20%EC%82%AC%EC%9D%80%ED%92%88%20%EB%B0%A9%EC%A7%84%20%EB%B3%B4%EA%B4%80%20%EC%88%9C%EB%A9%B4%20%EB%A9%B4%20%EC%86%8C%ED%98%95%20%EC%86%8C%EB%8F%85%EC%A0%9C%20%EC%9E%90%EC%99%B8%EC%84%A0%20%EC%BD%A7%EA%B5%AC%EB%A9%8D%20%EC%B2%9C%20%ED%88%AC%EB%AA%85%20%EB%B0%A9%EC%B6%A9%EB%A7%9D%20%EC%A5%AC%EC%8A%A4%20%EC%BD%A7%EC%86%8D%20%ED%8C%A8%EB%93%9C%20%EC%9B%90%EB%8B%A8%20%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20distributor,,,KF80,1
328,2020-04-15,2.02E+13,490013,11번가,KF80마스크 대형 일회용 미세먼지 마스크 (100매) - 11번가,240300,57,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf94%20-kf99%20-%EC%86%90%20-%EC%9B%90%EC%9E%AC%EB%A3%8C%20-%EC%82%AC%EC%9D%80%ED%92%88%20-%EB%B0%A9%EC%A7%84%20-%EB%B3%B4%EA%B4%80%20-%EC%88%9C%EB%A9%B4%20-%EB%A9%B4%20-%EC%86%8C%ED%98%95%20-%EC%86%8C%EB%8F%85%EC%A0%9C%20-%EC%9E%90%EC%99%B8%EC%84%A0%20-%EC%BD%A7%EA%B5%AC%EB%A9%8D%20-%EC%B2%9C%20-%ED%88%AC%EB%AA%85%20-%EB%B0%A9%EC%B6%A9%EB%A7%9D%20-%EC%A5%AC%EC%8A%A4%20-%EC%BD%A7%EC%86%8D%20-%ED%8C%A8%EB%93%9C%20-%EC%9B%90%EB%8B%A8%20-%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20-distributor&pagingIndex=1&pagingSize=80&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf94%20kf99%20%EC%86%90%20%EC%9B%90%EC%9E%AC%EB%A3%8C%20%EC%82%AC%EC%9D%80%ED%92%88%20%EB%B0%A9%EC%A7%84%20%EB%B3%B4%EA%B4%80%20%EC%88%9C%EB%A9%B4%20%EB%A9%B4%20%EC%86%8C%ED%98%95%20%EC%86%8C%EB%8F%85%EC%A0%9C%20%EC%9E%90%EC%99%B8%EC%84%A0%20%EC%BD%A7%EA%B5%AC%EB%A9%8D%20%EC%B2%9C%20%ED%88%AC%EB%AA%85%20%EB%B0%A9%EC%B6%A9%EB%A7%9D%20%EC%A5%AC%EC%8A%A4%20%EC%BD%A7%EC%86%8D%20%ED%8C%A8%EB%93%9C%20%EC%9B%90%EB%8B%A8%20%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20distributor,,,KF80,100
329,2020-04-15,2.02E+13,490013,쿠팡,이지홈 행주티슈 80매 10개+이지팜 마스크 KF80 대형 흰색 10개 - 쿠팡,40000,58,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf94%20-kf99%20-%EC%86%90%20-%EC%9B%90%EC%9E%AC%EB%A3%8C%20-%EC%82%AC%EC%9D%80%ED%92%88%20-%EB%B0%A9%EC%A7%84%20-%EB%B3%B4%EA%B4%80%20-%EC%88%9C%EB%A9%B4%20-%EB%A9%B4%20-%EC%86%8C%ED%98%95%20-%EC%86%8C%EB%8F%85%EC%A0%9C%20-%EC%9E%90%EC%99%B8%EC%84%A0%20-%EC%BD%A7%EA%B5%AC%EB%A9%8D%20-%EC%B2%9C%20-%ED%88%AC%EB%AA%85%20-%EB%B0%A9%EC%B6%A9%EB%A7%9D%20-%EC%A5%AC%EC%8A%A4%20-%EC%BD%A7%EC%86%8D%20-%ED%8C%A8%EB%93%9C%20-%EC%9B%90%EB%8B%A8%20-%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20-distributor&pagingIndex=1&pagingSize=80&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf94%20kf99%20%EC%86%90%20%EC%9B%90%EC%9E%AC%EB%A3%8C%20%EC%82%AC%EC%9D%80%ED%92%88%20%EB%B0%A9%EC%A7%84%20%EB%B3%B4%EA%B4%80%20%EC%88%9C%EB%A9%B4%20%EB%A9%B4%20%EC%86%8C%ED%98%95%20%EC%86%8C%EB%8F%85%EC%A0%9C%20%EC%9E%90%EC%99%B8%EC%84%A0%20%EC%BD%A7%EA%B5%AC%EB%A9%8D%20%EC%B2%9C%20%ED%88%AC%EB%AA%85%20%EB%B0%A9%EC%B6%A9%EB%A7%9D%20%EC%A5%AC%EC%8A%A4%20%EC%BD%A7%EC%86%8D%20%ED%8C%A8%EB%93%9C%20%EC%9B%90%EB%8B%A8%20%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20distributor,,마스크+행주,KF80,10
330,2020-04-15,2.02E+13,490013,위메프,후아마스크 오펜가드 KF80 마스크 (교체용) 13매 + 가드 무료증정 가드 색상랜덤발송 - 위메프,30444,59,,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf94%20-kf99%20-%EC%86%90%20-%EC%9B%90%EC%9E%AC%EB%A3%8C%20-%EC%82%AC%EC%9D%80%ED%92%88%20-%EB%B0%A9%EC%A7%84%20-%EB%B3%B4%EA%B4%80%20-%EC%88%9C%EB%A9%B4%20-%EB%A9%B4%20-%EC%86%8C%ED%98%95%20-%EC%86%8C%EB%8F%85%EC%A0%9C%20-%EC%9E%90%EC%99%B8%EC%84%A0%20-%EC%BD%A7%EA%B5%AC%EB%A9%8D%20-%EC%B2%9C%20-%ED%88%AC%EB%AA%85%20-%EB%B0%A9%EC%B6%A9%EB%A7%9D%20-%EC%A5%AC%EC%8A%A4%20-%EC%BD%A7%EC%86%8D%20-%ED%8C%A8%EB%93%9C%20-%EC%9B%90%EB%8B%A8%20-%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20-distributor&pagingIndex=1&pagingSize=80&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf94%20kf99%20%EC%86%90%20%EC%9B%90%EC%9E%AC%EB%A3%8C%20%EC%82%AC%EC%9D%80%ED%92%88%20%EB%B0%A9%EC%A7%84%20%EB%B3%B4%EA%B4%80%20%EC%88%9C%EB%A9%B4%20%EB%A9%B4%20%EC%86%8C%ED%98%95%20%EC%86%8C%EB%8F%85%EC%A0%9C%20%EC%9E%90%EC%99%B8%EC%84%A0%20%EC%BD%A7%EA%B5%AC%EB%A9%8D%20%EC%B2%9C%20%ED%88%AC%EB%AA%85%20%EB%B0%A9%EC%B6%A9%EB%A7%9D%20%EC%A5%AC%EC%8A%A4%20%EC%BD%A7%EC%86%8D%20%ED%8C%A8%EB%93%9C%20%EC%9B%90%EB%8B%A8%20%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20distributor,,필터+가드,KF80,13
331,2020-04-15,2.02E+13,490013,인터파크,늘푸른 황사마스크 KF80 중형 화이트 10매-10개 개별포장 - 인터파크,34240,60,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf94%20-kf99%20-%EC%86%90%20-%EC%9B%90%EC%9E%AC%EB%A3%8C%20-%EC%82%AC%EC%9D%80%ED%92%88%20-%EB%B0%A9%EC%A7%84%20-%EB%B3%B4%EA%B4%80%20-%EC%88%9C%EB%A9%B4%20-%EB%A9%B4%20-%EC%86%8C%ED%98%95%20-%EC%86%8C%EB%8F%85%EC%A0%9C%20-%EC%9E%90%EC%99%B8%EC%84%A0%20-%EC%BD%A7%EA%B5%AC%EB%A9%8D%20-%EC%B2%9C%20-%ED%88%AC%EB%AA%85%20-%EB%B0%A9%EC%B6%A9%EB%A7%9D%20-%EC%A5%AC%EC%8A%A4%20-%EC%BD%A7%EC%86%8D%20-%ED%8C%A8%EB%93%9C%20-%EC%9B%90%EB%8B%A8%20-%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20-distributor&pagingIndex=1&pagingSize=80&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf94%20kf99%20%EC%86%90%20%EC%9B%90%EC%9E%AC%EB%A3%8C%20%EC%82%AC%EC%9D%80%ED%92%88%20%EB%B0%A9%EC%A7%84%20%EB%B3%B4%EA%B4%80%20%EC%88%9C%EB%A9%B4%20%EB%A9%B4%20%EC%86%8C%ED%98%95%20%EC%86%8C%EB%8F%85%EC%A0%9C%20%EC%9E%90%EC%99%B8%EC%84%A0%20%EC%BD%A7%EA%B5%AC%EB%A9%8D%20%EC%B2%9C%20%ED%88%AC%EB%AA%85%20%EB%B0%A9%EC%B6%A9%EB%A7%9D%20%EC%A5%AC%EC%8A%A4%20%EC%BD%A7%EC%86%8D%20%ED%8C%A8%EB%93%9C%20%EC%9B%90%EB%8B%A8%20%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20distributor,,,KF80,10
332,2020-04-15,2.02E+13,490013,옥션,늘푸른 황사마스크(KF80) 화이트 대형 X 10매 - 옥션,30100,61,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf94%20-kf99%20-%EC%86%90%20-%EC%9B%90%EC%9E%AC%EB%A3%8C%20-%EC%82%AC%EC%9D%80%ED%92%88%20-%EB%B0%A9%EC%A7%84%20-%EB%B3%B4%EA%B4%80%20-%EC%88%9C%EB%A9%B4%20-%EB%A9%B4%20-%EC%86%8C%ED%98%95%20-%EC%86%8C%EB%8F%85%EC%A0%9C%20-%EC%9E%90%EC%99%B8%EC%84%A0%20-%EC%BD%A7%EA%B5%AC%EB%A9%8D%20-%EC%B2%9C%20-%ED%88%AC%EB%AA%85%20-%EB%B0%A9%EC%B6%A9%EB%A7%9D%20-%EC%A5%AC%EC%8A%A4%20-%EC%BD%A7%EC%86%8D%20-%ED%8C%A8%EB%93%9C%20-%EC%9B%90%EB%8B%A8%20-%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20-distributor&pagingIndex=1&pagingSize=80&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf94%20kf99%20%EC%86%90%20%EC%9B%90%EC%9E%AC%EB%A3%8C%20%EC%82%AC%EC%9D%80%ED%92%88%20%EB%B0%A9%EC%A7%84%20%EB%B3%B4%EA%B4%80%20%EC%88%9C%EB%A9%B4%20%EB%A9%B4%20%EC%86%8C%ED%98%95%20%EC%86%8C%EB%8F%85%EC%A0%9C%20%EC%9E%90%EC%99%B8%EC%84%A0%20%EC%BD%A7%EA%B5%AC%EB%A9%8D%20%EC%B2%9C%20%ED%88%AC%EB%AA%85%20%EB%B0%A9%EC%B6%A9%EB%A7%9D%20%EC%A5%AC%EC%8A%A4%20%EC%BD%A7%EC%86%8D%20%ED%8C%A8%EB%93%9C%20%EC%9B%90%EB%8B%A8%20%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20distributor,,,KF80,10
333,2020-04-15,2.02E+13,490013,옥션,KF80마스크 대형 일회용 미세먼지 마스크 (50매) - 옥션,117450,62,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf94%20-kf99%20-%EC%86%90%20-%EC%9B%90%EC%9E%AC%EB%A3%8C%20-%EC%82%AC%EC%9D%80%ED%92%88%20-%EB%B0%A9%EC%A7%84%20-%EB%B3%B4%EA%B4%80%20-%EC%88%9C%EB%A9%B4%20-%EB%A9%B4%20-%EC%86%8C%ED%98%95%20-%EC%86%8C%EB%8F%85%EC%A0%9C%20-%EC%9E%90%EC%99%B8%EC%84%A0%20-%EC%BD%A7%EA%B5%AC%EB%A9%8D%20-%EC%B2%9C%20-%ED%88%AC%EB%AA%85%20-%EB%B0%A9%EC%B6%A9%EB%A7%9D%20-%EC%A5%AC%EC%8A%A4%20-%EC%BD%A7%EC%86%8D%20-%ED%8C%A8%EB%93%9C%20-%EC%9B%90%EB%8B%A8%20-%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20-distributor&pagingIndex=1&pagingSize=80&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf94%20kf99%20%EC%86%90%20%EC%9B%90%EC%9E%AC%EB%A3%8C%20%EC%82%AC%EC%9D%80%ED%92%88%20%EB%B0%A9%EC%A7%84%20%EB%B3%B4%EA%B4%80%20%EC%88%9C%EB%A9%B4%20%EB%A9%B4%20%EC%86%8C%ED%98%95%20%EC%86%8C%EB%8F%85%EC%A0%9C%20%EC%9E%90%EC%99%B8%EC%84%A0%20%EC%BD%A7%EA%B5%AC%EB%A9%8D%20%EC%B2%9C%20%ED%88%AC%EB%AA%85%20%EB%B0%A9%EC%B6%A9%EB%A7%9D%20%EC%A5%AC%EC%8A%A4%20%EC%BD%A7%EC%86%8D%20%ED%8C%A8%EB%93%9C%20%EC%9B%90%EB%8B%A8%20%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20distributor,,,KF80,50
334,2020-04-15,2.02E+13,490013,G마켓,KF80 미세먼지 황사마스크 보건마스크 방역마스크 - G마켓,2170,63,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf94%20-kf99%20-%EC%86%90%20-%EC%9B%90%EC%9E%AC%EB%A3%8C%20-%EC%82%AC%EC%9D%80%ED%92%88%20-%EB%B0%A9%EC%A7%84%20-%EB%B3%B4%EA%B4%80%20-%EC%88%9C%EB%A9%B4%20-%EB%A9%B4%20-%EC%86%8C%ED%98%95%20-%EC%86%8C%EB%8F%85%EC%A0%9C%20-%EC%9E%90%EC%99%B8%EC%84%A0%20-%EC%BD%A7%EA%B5%AC%EB%A9%8D%20-%EC%B2%9C%20-%ED%88%AC%EB%AA%85%20-%EB%B0%A9%EC%B6%A9%EB%A7%9D%20-%EC%A5%AC%EC%8A%A4%20-%EC%BD%A7%EC%86%8D%20-%ED%8C%A8%EB%93%9C%20-%EC%9B%90%EB%8B%A8%20-%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20-distributor&pagingIndex=1&pagingSize=80&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf94%20kf99%20%EC%86%90%20%EC%9B%90%EC%9E%AC%EB%A3%8C%20%EC%82%AC%EC%9D%80%ED%92%88%20%EB%B0%A9%EC%A7%84%20%EB%B3%B4%EA%B4%80%20%EC%88%9C%EB%A9%B4%20%EB%A9%B4%20%EC%86%8C%ED%98%95%20%EC%86%8C%EB%8F%85%EC%A0%9C%20%EC%9E%90%EC%99%B8%EC%84%A0%20%EC%BD%A7%EA%B5%AC%EB%A9%8D%20%EC%B2%9C%20%ED%88%AC%EB%AA%85%20%EB%B0%A9%EC%B6%A9%EB%A7%9D%20%EC%A5%AC%EC%8A%A4%20%EC%BD%A7%EC%86%8D%20%ED%8C%A8%EB%93%9C%20%EC%9B%90%EB%8B%A8%20%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20distributor,,,KF80,1
335,2020-04-15,2.02E+13,490013,11번가,오펜가드 KF80 마스크(교체용)18매 + 가드 - 11번가,61410,64,,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf94%20-kf99%20-%EC%86%90%20-%EC%9B%90%EC%9E%AC%EB%A3%8C%20-%EC%82%AC%EC%9D%80%ED%92%88%20-%EB%B0%A9%EC%A7%84%20-%EB%B3%B4%EA%B4%80%20-%EC%88%9C%EB%A9%B4%20-%EB%A9%B4%20-%EC%86%8C%ED%98%95%20-%EC%86%8C%EB%8F%85%EC%A0%9C%20-%EC%9E%90%EC%99%B8%EC%84%A0%20-%EC%BD%A7%EA%B5%AC%EB%A9%8D%20-%EC%B2%9C%20-%ED%88%AC%EB%AA%85%20-%EB%B0%A9%EC%B6%A9%EB%A7%9D%20-%EC%A5%AC%EC%8A%A4%20-%EC%BD%A7%EC%86%8D%20-%ED%8C%A8%EB%93%9C%20-%EC%9B%90%EB%8B%A8%20-%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20-distributor&pagingIndex=1&pagingSize=80&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf94%20kf99%20%EC%86%90%20%EC%9B%90%EC%9E%AC%EB%A3%8C%20%EC%82%AC%EC%9D%80%ED%92%88%20%EB%B0%A9%EC%A7%84%20%EB%B3%B4%EA%B4%80%20%EC%88%9C%EB%A9%B4%20%EB%A9%B4%20%EC%86%8C%ED%98%95%20%EC%86%8C%EB%8F%85%EC%A0%9C%20%EC%9E%90%EC%99%B8%EC%84%A0%20%EC%BD%A7%EA%B5%AC%EB%A9%8D%20%EC%B2%9C%20%ED%88%AC%EB%AA%85%20%EB%B0%A9%EC%B6%A9%EB%A7%9D%20%EC%A5%AC%EC%8A%A4%20%EC%BD%A7%EC%86%8D%20%ED%8C%A8%EB%93%9C%20%EC%9B%90%EB%8B%A8%20%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20distributor,,필터+가드,KF80,18
336,2020-04-15,2.02E+13,490013,11번가,KF80마스크 대형 일회용 미세먼지 마스크 (50매) - 11번가,120150,65,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf94%20-kf99%20-%EC%86%90%20-%EC%9B%90%EC%9E%AC%EB%A3%8C%20-%EC%82%AC%EC%9D%80%ED%92%88%20-%EB%B0%A9%EC%A7%84%20-%EB%B3%B4%EA%B4%80%20-%EC%88%9C%EB%A9%B4%20-%EB%A9%B4%20-%EC%86%8C%ED%98%95%20-%EC%86%8C%EB%8F%85%EC%A0%9C%20-%EC%9E%90%EC%99%B8%EC%84%A0%20-%EC%BD%A7%EA%B5%AC%EB%A9%8D%20-%EC%B2%9C%20-%ED%88%AC%EB%AA%85%20-%EB%B0%A9%EC%B6%A9%EB%A7%9D%20-%EC%A5%AC%EC%8A%A4%20-%EC%BD%A7%EC%86%8D%20-%ED%8C%A8%EB%93%9C%20-%EC%9B%90%EB%8B%A8%20-%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20-distributor&pagingIndex=1&pagingSize=80&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf94%20kf99%20%EC%86%90%20%EC%9B%90%EC%9E%AC%EB%A3%8C%20%EC%82%AC%EC%9D%80%ED%92%88%20%EB%B0%A9%EC%A7%84%20%EB%B3%B4%EA%B4%80%20%EC%88%9C%EB%A9%B4%20%EB%A9%B4%20%EC%86%8C%ED%98%95%20%EC%86%8C%EB%8F%85%EC%A0%9C%20%EC%9E%90%EC%99%B8%EC%84%A0%20%EC%BD%A7%EA%B5%AC%EB%A9%8D%20%EC%B2%9C%20%ED%88%AC%EB%AA%85%20%EB%B0%A9%EC%B6%A9%EB%A7%9D%20%EC%A5%AC%EC%8A%A4%20%EC%BD%A7%EC%86%8D%20%ED%8C%A8%EB%93%9C%20%EC%9B%90%EB%8B%A8%20%EC%BD%94%EB%A7%88%EC%8A%A4%ED%81%AC%20distributor,,,KF80,50
