colct_stdde,sle_site_domn,prices_prdlst_id,prices_prdlst_nm,goods_nm,anals_trget_pc,job_id
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,프레스코_딜피클슬라이스_550G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,_인도미미고랭패다스라면_80G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,진양_빙수떡_400G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,동원_Dole후르츠칵테일_432G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,라세빌라나_블랙올리브_370G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,@프레스코_후르츠칵테일_410G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,델몬트_후레쉬컷스위트콘_380G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,헌트_토마토페이스트_340G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,_스위트피클슬라이스_340G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,동원_Dole파인애플_432G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,@샘표_황도_400G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,대두_화과방 우리팥빙수(P)_500G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,@오뚜기_수퍼스위트콘무가당_198G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,삼양사_그린자이안트니블렛스위트콘_340G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,_몬월남쌈사각_200G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,삼양사_그린자이언트니블렛스위트콘_195G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,스위트콘_425G_TESCO,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,오뚜기_스위트콘_340G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,대두_팥빙수세트(블루베리)_1840G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,대두_팥빙수세트(딸기)_1840G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,샘표_우리엄마깻잎매콤한맛_70G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,샘표_우리엄마깨끗한깻잎_70G,NA,
2015-07-02,www.homeplus.co.kr,A016160,과일가공품,청우_훼미리빙수팥(국산팥)스파우트_1KG,NA,
2015-07-02,emart.ssg.com,A016160,과일가공품,[AROYD] 쥬스 안에 코코넛 젤리 450g(파인애플/망고/리치쥬스),2970.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,Dole 돌 트로피칼 후룻 샐러드 2300g,10800.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[디벨라] 폴파파인 토마토 400g,3800.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,Dole 돌 프리미엄 후룻바틀 블루베리 666g,8800.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,Dole 돌 프리미엄 후룻바틀 파인애플 666g,8800.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,Dole 돌 파인애플 티드빗 2300g,10800.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[복음자리] 팥빙수 만들기재료 골라담기 (국산팥/찹쌀떡/시럽),3800.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,Dole 돌 후룻볼 트로피칼 113g x 3개,3600.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[진양] 황도 400g,1550.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,Dole 돌 후룻바틀 트로피칼 666g,6700.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[푸드웰] 잼있는 쨈마을 짜먹는 포도잼 260g,2480.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,Dole 돌 후룻볼 트로피칼 젤리 123g x 3개,3400.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[복음자리] 포도잼 포션 192g,3600.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,Dole 돌 후룻바틀 믹스후룻 666g,6700.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,Dole 돌 후룻볼 파인애플 젤리 123g x 3개,3400.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,Dole 돌 후룻볼 복숭아 113g x 3개,3600.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,Dole 돌 프리미엄 후룻바틀 망고 666g,8800.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,Dole 돌 후룻바틀 황도 666g,6700.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,이마트 반으로 자른 상큼한 백도400g,1580.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,이마트 반으로 자른 부드러운 황도400g,1580.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,골든그레이프240g,1950.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,세방프레스코람부탄파인애플425g,2880.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,Dole 돌 후룻볼 파인애플 113g x 3개,3600.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[에스앤더블유 S&W] 프리미엄 파인애플 슬라이스 836g,3480.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[복음자리][SET2] 팥빙수만들기세트 (통통단팥420gX2병+애플키위시럽X1병),10900.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,골든 리치240g,1950.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[진양] 백도 400g,1650.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[Fresco] 롱간 통조림 565g,3870.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[가실 Gasil] 백도 400g,1980.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,푸드웰황도400g,1180.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[프레스코 Fresco] 리치 통조림 565g,3870.000,
